order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD101200,284,5,0.185,0,0.179,0.284,0.067,0.022,0,0,1.94,712.75,footwear,0
ORD101201,74,11,0.14,0,0.092,0.072,0.447,0.039,0,0,4.1,1224.13,beauty,0
ORD101202,441,8,0.672,2,0.847,0.432,0.66,0.137,1,0,1.12,2322.53,electronics,1
ORD101203,166,6,0.254,0,0.234,0.173,0.149,0.052,0,0,3.27,1327.41,apparel,0
ORD101204,2456,13,0.153,0,0.256,0.268,0.379,0.065,0,0,1.01,1401.04,electronics,0
ORD101205,834,11,0.265,0,0.27,0.364,0.186,0.057,0,0,14.63,507.51,home,0
ORD101206,81,5,0.185,0,0.386,0.18,0.123,0.033,0,0,13.4,2321.21,footwear,0
ORD101207,486,8,0.234,0,0.141,0.22,0.145,0.013,0,0,15.12,1702.17,electronics,0
ORD101208,339,8,0.049,0,0.356,0.225,0.306,0.012,0,0,7.29,649.31,footwear,0
ORD101209,441,5,0.144,0,0.33,0.202,0.002,0.071,0,0,0.28,932.7,apparel,0
ORD101210,1848,10,0.054,0,0.242,0.043,0.12,0.089,0,0,0.25,775.7,beauty,0
ORD101211,229,11,0.319,0,0.067,0.057,0.061,0.009,0,0,0.93,886.73,apparel,0
ORD101212,49,11,0.067,0,0.03,0.37,0.149,0.046,1,0,1.76,1379.76,apparel,0
ORD101213,91,6,0.758,1,0.701,0.886,0.688,0.192,0,0,0.27,1727.12,beauty,1
ORD101214,153,11,0.288,0,0.396,0.264,0.14,0.004,0,0,21.34,1308.05,apparel,0
ORD101215,105,14,0.13,0,0.186,0.158,0.224,0.017,0,0,8.93,1805.89,apparel,0
ORD101216,1057,2,0.141,1,0.144,0.17,0.134,0.101,0,0,0.82,1269.49,apparel,0
ORD101217,838,12,0.057,0,0.478,0.191,0.18,0.044,0,0,3.24,619.92,beauty,0
ORD101218,174,7,0.332,0,0.176,0.276,0.188,0.029,0,0,2.01,2909.99,apparel,0
ORD101219,392,10,0.129,0,0.034,0.155,0.029,0.004,0,0,8.09,3521.55,apparel,0
ORD101220,457,6,0.297,0,0.175,0.218,0.144,0.0,0,0,1.14,253.88,beauty,0
ORD101221,1560,15,0.315,0,0.364,0.317,0.285,0.053,0,0,0.86,708.33,electronics,0
ORD101222,36,13,0.068,0,0.358,0.473,0.216,0.131,0,0,6.98,1410.46,apparel,0
ORD101223,2045,4,0.014,1,0.043,0.277,0.199,0.055,0,0,9.49,550.66,apparel,0
ORD101224,338,9,0.953,2,0.822,0.519,0.487,0.189,0,1,7.12,654.47,apparel,1
ORD101225,25,7,0.273,0,0.258,0.188,0.088,0.028,0,0,4.53,1938.92,apparel,0
ORD101226,153,3,0.078,0,0.269,0.036,0.243,0.047,0,0,1.84,1537.36,footwear,0
ORD101227,342,10,0.606,1,0.751,0.705,0.73,0.172,1,1,3.51,1286.77,apparel,1
ORD101228,673,6,0.237,0,0.157,0.519,0.091,0.037,0,0,4.09,1095.65,apparel,0
ORD101229,5,10,0.098,0,0.167,0.36,0.043,0.069,0,0,1.84,2974.07,electronics,0
ORD101230,574,7,0.559,1,0.756,0.914,0.948,0.246,1,1,4.64,2756.36,footwear,1
ORD101231,1397,4,0.247,0,0.153,0.395,0.305,0.185,0,0,5.03,1614.12,electronics,0
ORD101232,171,11,0.115,0,0.475,0.056,0.13,0.048,0,0,2.0,1086.28,footwear,0
ORD101233,204,7,0.471,0,0.253,0.295,0.286,0.112,0,0,14.4,768.3,apparel,0
ORD101234,410,5,0.115,0,0.45,0.094,0.146,0.042,0,0,0.36,2417.44,electronics,0
ORD101235,146,7,0.336,0,0.014,0.331,0.167,0.055,0,0,3.07,1289.83,home,0
ORD101236,309,15,0.186,1,0.413,0.114,0.269,0.05,0,0,0.51,209.78,home,0
ORD101237,172,5,0.09,0,0.085,0.097,0.537,0.07,0,0,2.88,3561.21,apparel,0
ORD101238,366,7,0.258,0,0.163,0.147,0.201,0.025,0,0,0.77,2228.47,footwear,0
ORD101239,20,6,0.123,0,0.419,0.229,0.369,0.123,0,0,6.35,735.34,apparel,0
ORD101240,514,6,0.077,0,0.151,0.382,0.554,0.015,0,0,7.05,1631.14,electronics,0
ORD101241,87,3,0.24,0,0.235,0.427,0.218,0.169,0,0,1.98,514.08,footwear,0
ORD101242,107,7,0.835,4,0.849,0.941,0.699,0.52,0,0,2.07,1206.79,home,1
ORD101243,777,3,0.742,2,0.81,0.767,0.65,0.32,1,1,0.2,769.26,apparel,1
ORD101244,719,7,0.031,0,0.152,0.124,0.252,0.027,0,0,5.94,1445.88,home,0
ORD101245,351,8,0.162,0,0.543,0.191,0.106,0.025,0,0,8.45,5984.29,electronics,0
ORD101246,171,4,0.216,0,0.314,0.375,0.146,0.016,0,1,0.3,808.6,home,0
ORD101247,258,13,0.735,2,0.821,0.733,0.716,0.285,1,0,0.04,3768.88,footwear,1
ORD101248,95,12,0.039,1,0.265,0.052,0.115,0.107,0,0,0.73,867.81,home,0
ORD101249,146,6,0.168,0,0.233,0.255,0.036,0.009,0,0,4.48,1205.58,apparel,0
ORD101250,225,7,0.068,1,0.213,0.033,0.197,0.177,0,0,2.23,4700.53,footwear,0
ORD101251,62,10,0.622,1,0.821,0.769,0.82,0.421,1,0,2.73,931.72,apparel,1
ORD101252,3,7,0.374,0,0.454,0.414,0.233,0.036,0,0,3.28,2467.79,apparel,0
ORD101253,915,10,0.6,2,0.172,0.51,0.395,0.507,0,1,0.8,1842.61,home,1
ORD101254,628,5,0.273,0,0.086,0.085,0.248,0.001,0,0,2.13,1121.24,apparel,0
ORD101255,82,6,0.145,0,0.343,0.236,0.21,0.004,0,0,1.56,1829.9,electronics,0
ORD101256,253,12,0.172,0,0.035,0.332,0.073,0.015,0,0,9.38,3041.29,apparel,0
ORD101257,372,4,0.247,0,0.302,0.161,0.288,0.015,0,1,11.47,2764.4,apparel,0
ORD101258,162,9,0.31,0,0.466,0.156,0.128,0.007,0,0,1.17,737.2,home,0
ORD101259,1070,9,0.342,0,0.3,0.296,0.224,0.044,0,0,4.52,375.94,home,0
ORD101260,1362,5,0.164,0,0.083,0.122,0.03,0.067,0,0,2.03,3358.0,apparel,0
ORD101261,69,7,0.167,0,0.107,0.166,0.052,0.004,0,0,0.64,2008.48,footwear,0
ORD101262,79,7,0.016,0,0.425,0.653,0.015,0.034,0,0,8.61,3774.44,home,0
ORD101263,183,7,0.63,0,0.45,0.252,0.321,0.016,0,0,1.57,1220.01,apparel,0
ORD101264,470,7,0.162,0,0.125,0.197,0.252,0.107,1,0,2.57,1228.17,footwear,0
ORD101265,387,10,0.171,0,0.131,0.304,0.055,0.08,0,0,1.96,5646.07,electronics,0
ORD101266,612,6,0.061,0,0.459,0.153,0.088,0.032,0,0,1.01,1093.37,electronics,0
ORD101267,572,6,0.256,0,0.342,0.285,0.07,0.09,0,0,11.02,400.76,home,0
ORD101268,502,8,0.336,0,0.197,0.112,0.21,0.068,0,0,0.97,1170.22,electronics,0
ORD101269,389,9,0.215,0,0.245,0.038,0.342,0.052,0,0,3.3,564.03,electronics,0
ORD101270,166,11,0.184,0,0.417,0.061,0.134,0.0,0,0,1.21,2187.42,apparel,0
ORD101271,160,9,0.092,1,0.144,0.122,0.104,0.031,0,0,2.47,4644.07,apparel,0
ORD101272,537,5,0.087,0,0.251,0.348,0.446,0.019,0,0,10.25,6008.39,home,0
ORD101273,116,10,0.178,0,0.198,0.189,0.228,0.026,0,0,6.92,18476.22,footwear,0
ORD101274,260,4,0.309,0,0.374,0.306,0.134,0.102,0,0,3.05,347.37,beauty,0
ORD101275,175,7,0.109,0,0.479,0.148,0.131,0.012,0,0,13.39,821.65,home,0
ORD101276,1312,12,0.093,0,0.24,0.151,0.096,0.039,0,0,6.52,4809.28,beauty,0
ORD101277,53,10,0.114,0,0.064,0.352,0.213,0.059,0,0,4.53,3999.38,apparel,0
ORD101278,1318,5,0.233,0,0.067,0.354,0.158,0.017,0,0,0.27,3799.69,electronics,0
ORD101279,327,9,0.139,0,0.25,0.084,0.178,0.069,0,0,1.06,8518.61,home,0
ORD101280,834,8,0.283,2,0.179,0.165,0.266,0.112,0,1,5.22,3064.16,apparel,0
ORD101281,130,8,0.105,0,0.098,0.174,0.302,0.01,0,0,25.69,423.32,home,0
ORD101282,511,12,0.167,1,0.366,0.083,0.501,0.117,0,0,0.28,1980.06,electronics,0
ORD101283,2205,10,0.133,0,0.09,0.235,0.219,0.005,0,1,5.35,1922.9,beauty,0
ORD101284,766,9,0.276,2,0.548,0.533,0.23,0.001,0,0,13.2,1607.93,home,0
ORD101285,215,6,0.24,0,0.075,0.104,0.162,0.017,0,0,9.09,1429.45,apparel,0
ORD101286,20,10,0.092,0,0.084,0.138,0.153,0.104,0,0,1.8,1142.38,beauty,0
ORD101287,952,7,0.045,1,0.094,0.259,0.063,0.007,0,0,5.82,1379.87,electronics,0
ORD101288,337,13,0.503,0,0.348,0.367,0.223,0.206,0,0,10.24,1700.27,beauty,0
ORD101289,273,7,0.408,0,0.605,0.213,0.062,0.021,0,0,18.74,988.02,electronics,0
ORD101290,1090,12,0.098,0,0.171,0.172,0.236,0.026,0,0,0.76,723.68,electronics,0
ORD101291,418,7,0.25,0,0.441,0.075,0.206,0.059,0,0,4.26,2235.03,apparel,0
ORD101292,434,9,0.364,0,0.087,0.095,0.24,0.005,0,0,5.73,762.08,apparel,0
ORD101293,25,5,0.104,0,0.054,0.095,0.15,0.06,0,0,5.71,169.56,apparel,0
ORD101294,802,3,0.341,0,0.172,0.084,0.134,0.014,0,0,5.39,887.03,footwear,0
ORD101295,77,5,0.437,0,0.088,0.245,0.145,0.013,0,0,18.62,884.31,home,0
ORD101296,514,10,0.158,0,0.187,0.304,0.387,0.06,0,0,13.21,1944.52,apparel,0
ORD101297,223,7,0.253,0,0.087,0.228,0.443,0.022,0,0,9.68,780.93,beauty,0
ORD101298,325,9,0.079,0,0.409,0.365,0.171,0.011,0,1,1.45,580.32,apparel,0
ORD101299,232,3,0.172,0,0.122,0.175,0.136,0.237,0,0,1.65,2595.25,apparel,0
ORD101300,12,9,0.297,5,0.583,0.527,0.635,0.364,0,0,0.59,1249.37,home,1
ORD101301,512,9,0.426,0,0.247,0.319,0.295,0.006,0,0,9.85,751.84,beauty,0
ORD101302,441,2,0.158,0,0.154,0.18,0.067,0.017,0,0,1.92,225.47,footwear,0
ORD101303,787,5,0.03,0,0.014,0.094,0.031,0.027,0,0,20.38,844.95,apparel,0
ORD101304,271,5,0.031,0,0.079,0.203,0.23,0.037,0,0,9.45,291.99,home,0
ORD101305,154,9,0.196,1,0.118,0.16,0.087,0.057,0,0,0.55,1208.12,apparel,0
ORD101306,17,8,0.028,0,0.131,0.35,0.304,0.011,0,0,0.51,435.44,electronics,0
ORD101307,1125,15,0.944,1,0.559,0.814,0.809,0.152,0,0,0.37,2728.23,apparel,1
ORD101308,206,12,0.026,0,0.142,0.105,0.207,0.012,0,0,5.48,1245.06,electronics,0
ORD101309,351,10,0.096,0,0.566,0.293,0.153,0.027,0,0,10.62,624.07,beauty,0
ORD101310,313,4,0.084,0,0.297,0.235,0.145,0.092,0,0,13.16,562.32,electronics,0
ORD101311,70,4,0.085,0,0.353,0.343,0.215,0.051,0,0,2.6,412.01,footwear,0
ORD101312,237,13,0.188,0,0.311,0.431,0.15,0.011,0,0,2.91,2096.54,home,0
ORD101313,111,6,0.177,0,0.358,0.043,0.117,0.069,0,0,2.01,1403.32,apparel,0
ORD101314,232,10,0.052,1,0.25,0.168,0.108,0.043,0,0,1.08,1541.5,home,0
ORD101315,128,10,0.305,0,0.239,0.31,0.169,0.001,0,0,0.05,1768.03,apparel,0
ORD101316,445,12,0.03,1,0.262,0.164,0.08,0.027,0,0,2.27,1041.29,apparel,0
ORD101317,304,11,0.248,0,0.452,0.134,0.27,0.013,0,1,3.33,399.47,home,0
ORD101318,442,5,0.123,0,0.083,0.156,0.088,0.001,0,0,3.01,2286.49,electronics,0
ORD101319,66,4,0.205,0,0.307,0.089,0.388,0.007,0,0,4.39,1739.06,apparel,0
ORD101320,180,8,0.511,1,0.892,0.269,0.488,0.038,0,0,0.39,3580.96,apparel,1
ORD101321,423,6,0.331,0,0.321,0.275,0.116,0.101,0,0,10.36,1255.15,footwear,0
ORD101322,236,12,0.219,1,0.237,0.533,0.151,0.031,0,0,1.7,1076.78,footwear,0
ORD101323,6,7,0.099,0,0.155,0.105,0.181,0.007,0,0,1.85,102.62,electronics,0
ORD101324,82,11,0.122,0,0.465,0.201,0.231,0.107,0,0,0.56,1821.11,home,0
ORD101325,6,5,0.166,0,0.275,0.078,0.345,0.077,0,0,12.47,761.72,footwear,0
ORD101326,362,6,0.195,0,0.139,0.118,0.405,0.001,0,0,1.31,2138.64,footwear,0
ORD101327,208,8,0.373,0,0.072,0.08,0.338,0.07,0,0,16.07,782.68,home,0
ORD101328,426,12,0.904,1,0.681,0.831,0.935,0.125,0,0,2.47,1047.67,electronics,1
ORD101329,877,7,0.251,0,0.256,0.083,0.169,0.188,0,0,2.47,6043.95,electronics,0
ORD101330,524,7,0.867,1,0.48,0.686,0.706,0.47,0,0,2.53,1295.7,footwear,1
ORD101331,974,5,0.06,0,0.176,0.374,0.111,0.052,0,0,6.03,2187.01,apparel,0
ORD101332,393,8,0.032,1,0.178,0.026,0.122,0.051,0,0,0.02,1736.63,home,0
ORD101333,120,5,0.115,0,0.036,0.278,0.049,0.042,0,0,8.24,1179.91,footwear,0
ORD101334,396,7,0.013,0,0.105,0.24,0.142,0.005,0,0,29.52,3346.35,apparel,0
ORD101335,147,8,0.426,0,0.179,0.067,0.305,0.124,0,0,9.38,2273.52,electronics,0
ORD101336,287,10,0.374,0,0.282,0.095,0.079,0.127,1,0,0.04,413.78,home,0
ORD101337,900,7,0.399,0,0.13,0.073,0.053,0.022,0,0,7.73,3585.83,electronics,0
ORD101338,1315,5,0.237,0,0.255,0.144,0.195,0.026,0,0,0.11,3163.86,beauty,0
ORD101339,42,10,0.276,0,0.484,0.307,0.469,0.006,0,0,1.81,1425.46,home,0
ORD101340,472,11,0.74,0,0.619,0.428,0.903,0.101,0,0,1.34,407.04,apparel,1
ORD101341,788,5,0.321,0,0.081,0.136,0.094,0.017,0,0,7.75,628.5,footwear,0
ORD101342,214,11,0.866,0,0.958,0.8,0.548,0.097,0,0,3.7,947.72,home,1
ORD101343,1619,10,0.085,0,0.396,0.197,0.177,0.003,0,0,4.49,2168.11,apparel,0
ORD101344,34,6,0.354,0,0.459,0.277,0.068,0.003,0,0,15.04,567.22,electronics,0
ORD101345,554,10,0.257,0,0.15,0.332,0.097,0.043,0,0,7.32,436.44,footwear,0
ORD101346,355,8,0.349,0,0.145,0.271,0.123,0.001,0,0,6.89,2254.6,apparel,0
ORD101347,291,10,0.018,0,0.611,0.152,0.111,0.025,0,0,7.39,881.01,apparel,0
ORD101348,111,6,0.323,1,0.424,0.155,0.178,0.1,0,0,5.18,1144.98,electronics,0
ORD101349,540,11,0.316,0,0.043,0.475,0.061,0.019,0,0,4.79,633.58,home,0
ORD101350,386,8,0.279,0,0.034,0.258,0.144,0.047,0,0,1.56,2669.25,electronics,0
ORD101351,161,10,0.312,2,0.357,0.321,0.258,0.052,0,0,0.41,1307.05,apparel,0
ORD101352,18,8,0.321,1,0.159,0.277,0.031,0.004,0,0,0.31,2261.32,apparel,0
ORD101353,74,11,0.016,0,0.19,0.342,0.159,0.164,0,0,0.74,1761.72,apparel,0
ORD101354,192,9,0.076,0,0.134,0.162,0.2,0.046,0,0,1.45,2673.15,home,0
ORD101355,85,10,0.087,0,0.333,0.246,0.24,0.092,0,0,6.11,671.9,beauty,0
ORD101356,117,7,0.205,0,0.033,0.266,0.221,0.028,0,0,1.28,657.71,home,0
ORD101357,268,15,0.171,0,0.49,0.088,0.141,0.008,0,0,0.71,1187.69,apparel,0
ORD101358,16,9,0.293,0,0.346,0.135,0.17,0.0,0,0,4.33,3354.04,electronics,0
ORD101359,278,10,0.298,0,0.317,0.267,0.27,0.052,0,0,0.62,2162.39,footwear,0
ORD101360,385,4,0.611,1,0.34,0.954,0.856,0.02,1,1,0.25,3168.56,apparel,1
ORD101361,67,6,0.273,0,0.242,0.254,0.105,0.044,0,0,3.59,3568.24,footwear,0
ORD101362,46,7,0.779,2,0.687,0.469,0.755,0.118,0,0,0.8,935.57,electronics,1
ORD101363,820,12,0.273,0,0.208,0.036,0.277,0.047,0,0,8.01,1002.33,electronics,0
ORD101364,887,5,0.189,0,0.453,0.086,0.029,0.062,0,0,6.64,1702.86,apparel,0
ORD101365,442,7,0.185,0,0.599,0.215,0.046,0.01,0,0,2.29,931.47,apparel,0
ORD101366,158,12,0.33,0,0.24,0.094,0.09,0.07,0,0,11.47,598.13,footwear,0
ORD101367,157,9,0.943,0,0.809,0.501,0.622,0.806,0,0,3.03,1930.32,apparel,1
ORD101368,8,8,0.312,0,0.254,0.166,0.168,0.032,0,0,3.41,1385.46,home,0
ORD101369,262,7,0.856,2,0.73,0.948,0.716,0.097,0,0,0.97,910.73,electronics,1
ORD101370,50,3,0.863,2,0.5,0.701,0.569,0.205,0,0,2.91,1225.56,electronics,1
ORD101371,91,7,0.137,0,0.211,0.127,0.203,0.047,1,0,5.69,1214.7,footwear,0
ORD101372,894,7,0.121,0,0.145,0.095,0.08,0.048,0,0,23.06,2965.47,apparel,0
ORD101373,451,9,0.022,0,0.354,0.205,0.155,0.1,0,0,13.02,898.72,footwear,0
ORD101374,249,9,0.662,2,0.838,0.696,0.293,0.475,0,1,2.67,3117.23,electronics,1
ORD101375,279,10,0.184,0,0.427,0.142,0.367,0.129,0,0,12.02,1376.49,apparel,0
ORD101376,74,9,0.169,0,0.299,0.177,0.369,0.13,0,0,12.06,3857.69,home,0
ORD101377,1916,6,0.28,0,0.464,0.235,0.22,0.238,0,0,6.24,751.44,footwear,0
ORD101378,207,7,0.092,0,0.047,0.15,0.243,0.058,0,0,3.05,1665.93,apparel,0
ORD101379,859,8,0.041,0,0.447,0.369,0.248,0.035,0,0,14.87,3688.8,footwear,0
ORD101380,1202,6,0.105,1,0.227,0.351,0.249,0.032,0,0,0.42,6516.52,apparel,0
ORD101381,245,9,0.066,0,0.399,0.115,0.08,0.06,0,0,1.2,4121.82,footwear,0
ORD101382,19,8,0.715,2,0.723,0.357,0.734,0.221,0,0,3.62,1373.61,apparel,1
ORD101383,480,12,0.194,0,0.225,0.122,0.133,0.025,0,0,5.45,338.46,electronics,0
ORD101384,582,6,0.759,1,0.694,0.686,0.26,0.353,0,1,4.83,442.86,apparel,1
ORD101385,193,10,0.151,0,0.187,0.232,0.518,0.096,0,0,8.74,1882.91,electronics,0
ORD101386,439,11,0.725,2,0.778,0.875,0.913,0.381,0,1,4.15,2535.84,apparel,1
ORD101387,904,2,0.082,1,0.339,0.268,0.297,0.028,0,0,2.33,1048.6,footwear,0
ORD101388,49,10,0.523,0,0.33,0.173,0.031,0.101,0,0,16.12,2625.17,electronics,0
ORD101389,766,9,0.125,0,0.323,0.14,0.245,0.037,1,0,5.25,1404.05,electronics,0
ORD101390,180,3,0.547,2,0.669,0.696,0.827,0.572,0,0,0.53,595.84,apparel,1
ORD101391,271,11,0.262,2,0.593,0.315,0.161,0.03,0,0,8.0,820.07,electronics,0
ORD101392,72,6,0.764,2,0.744,0.601,0.767,0.799,0,0,3.83,4546.57,footwear,1
ORD101393,431,6,0.127,0,0.029,0.107,0.156,0.006,0,0,15.26,1290.18,footwear,0
ORD101394,2045,9,0.505,0,0.481,0.436,0.379,0.041,0,0,4.65,4039.26,electronics,0
ORD101395,99,3,0.366,0,0.141,0.26,0.052,0.067,0,0,8.97,594.82,beauty,0
ORD101396,209,9,0.071,0,0.267,0.278,0.038,0.012,0,0,6.96,520.59,apparel,0
ORD101397,58,5,0.193,0,0.277,0.362,0.089,0.049,0,0,1.86,1139.31,footwear,0
ORD101398,1285,10,0.247,1,0.192,0.294,0.107,0.006,0,0,1.78,945.21,home,0
ORD101399,171,9,0.151,0,0.176,0.144,0.061,0.023,0,0,9.84,291.04,electronics,0
ORD101400,100,6,0.367,0,0.283,0.12,0.086,0.082,0,0,0.98,1323.65,home,0
ORD101401,831,5,0.222,0,0.547,0.67,0.185,0.0,0,0,5.85,857.64,apparel,0
ORD101402,310,8,0.534,0,0.055,0.288,0.134,0.027,0,0,6.46,1596.47,footwear,0
ORD101403,39,3,0.079,0,0.325,0.251,0.36,0.004,0,0,0.51,5174.98,footwear,0
ORD101404,401,8,0.172,0,0.273,0.283,0.035,0.175,0,0,8.16,2089.74,electronics,0
ORD101405,532,13,0.099,0,0.228,0.559,0.113,0.069,0,0,3.64,2161.43,footwear,0
ORD101406,112,9,0.318,0,0.286,0.108,0.26,0.014,0,0,5.29,675.11,footwear,0
ORD101407,80,6,0.169,0,0.101,0.06,0.164,0.007,0,0,1.17,727.39,apparel,0
ORD101408,176,13,0.043,0,0.235,0.079,0.069,0.054,0,0,8.43,6516.2,apparel,0
ORD101409,246,6,0.213,0,0.246,0.351,0.305,0.011,0,0,3.68,2310.67,electronics,0
ORD101410,426,14,0.2,0,0.098,0.054,0.306,0.013,0,0,8.39,618.65,home,0
ORD101411,170,8,0.822,3,0.698,0.67,0.418,0.23,0,0,0.55,1895.12,home,1
ORD101412,639,13,0.726,1,0.714,0.75,0.772,0.541,1,1,0.96,2997.02,beauty,1
ORD101413,45,6,0.26,1,0.483,0.072,0.049,0.02,0,0,25.58,810.62,home,0
ORD101414,423,5,0.37,0,0.106,0.236,0.163,0.04,0,0,2.28,3748.66,apparel,0
ORD101415,651,7,0.13,0,0.241,0.11,0.407,0.045,0,0,0.62,3101.54,electronics,0
ORD101416,392,8,0.513,0,0.218,0.185,0.191,0.121,0,1,6.62,616.85,beauty,0
ORD101417,253,13,0.122,0,0.171,0.094,0.136,0.0,0,0,2.13,1224.84,apparel,0
ORD101418,123,7,0.07,0,0.276,0.127,0.245,0.015,0,0,0.43,1009.34,footwear,0
ORD101419,93,9,0.896,3,0.838,0.714,0.753,0.309,1,1,2.04,1287.89,electronics,1
ORD101420,119,7,0.051,0,0.384,0.327,0.148,0.035,0,0,14.87,1402.79,apparel,0
ORD101421,1118,10,0.957,3,0.494,0.642,0.533,0.147,0,0,2.54,4865.97,beauty,1
ORD101422,145,7,0.258,0,0.289,0.217,0.287,0.087,0,0,4.81,759.79,apparel,0
ORD101423,261,10,0.711,1,0.404,0.768,0.869,0.003,1,0,3.17,1123.32,apparel,1
ORD101424,441,10,0.255,1,0.14,0.279,0.019,0.015,0,0,1.39,6512.92,electronics,0
ORD101425,333,6,0.138,0,0.475,0.261,0.257,0.034,0,0,1.69,929.13,electronics,0
ORD101426,39,6,0.032,0,0.099,0.276,0.077,0.032,0,0,1.73,500.5,home,0
ORD101427,9,5,0.21,1,0.666,0.127,0.476,0.005,0,0,33.08,831.4,electronics,0
ORD101428,9,9,0.134,0,0.312,0.109,0.035,0.043,1,0,4.14,2890.95,home,0
ORD101429,522,5,0.294,0,0.348,0.204,0.056,0.006,1,1,0.32,1103.48,apparel,0
ORD101430,210,6,0.264,0,0.228,0.039,0.291,0.165,0,0,1.28,1823.47,beauty,0
ORD101431,499,8,0.936,0,0.73,0.347,0.862,0.181,0,0,0.48,450.81,apparel,1
ORD101432,366,8,0.262,0,0.065,0.315,0.392,0.021,0,0,4.36,542.91,beauty,0
ORD101433,100,10,0.272,0,0.423,0.33,0.378,0.042,0,0,5.05,1969.89,home,0
ORD101434,3,16,0.003,0,0.312,0.083,0.171,0.07,0,0,0.87,715.65,apparel,0
ORD101435,870,9,0.292,0,0.142,0.404,0.132,0.004,0,0,1.17,1364.36,apparel,0
ORD101436,272,9,0.131,0,0.091,0.211,0.072,0.015,0,0,7.59,2705.88,apparel,0
ORD101437,81,9,0.187,0,0.493,0.651,0.16,0.096,0,0,7.96,1373.17,footwear,0
ORD101438,229,5,0.229,0,0.138,0.045,0.341,0.044,0,0,0.14,2056.0,apparel,0
ORD101439,492,6,0.039,0,0.242,0.272,0.114,0.01,0,0,1.26,1444.06,electronics,0
ORD101440,405,10,0.045,1,0.324,0.048,0.195,0.044,0,0,0.11,3462.25,footwear,0
ORD101441,346,9,0.098,0,0.425,0.134,0.154,0.009,0,0,3.27,1693.17,footwear,0
ORD101442,1233,8,0.077,2,0.091,0.269,0.252,0.148,0,0,15.05,1901.15,apparel,0
ORD101443,799,4,0.284,0,0.304,0.249,0.113,0.027,0,0,4.72,468.97,apparel,0
ORD101444,501,8,0.624,2,0.734,0.68,0.688,0.056,0,0,2.98,415.33,beauty,1
ORD101445,131,3,0.311,0,0.101,0.108,0.347,0.021,0,0,2.73,3517.85,apparel,0
ORD101446,423,4,0.156,0,0.139,0.289,0.123,0.035,0,0,2.05,789.47,apparel,0
ORD101447,34,9,0.129,0,0.357,0.176,0.075,0.008,0,0,12.4,4118.23,apparel,0
ORD101448,1466,5,0.534,0,0.71,0.56,0.709,0.575,0,0,1.54,436.88,apparel,1
ORD101449,453,12,0.21,0,0.289,0.297,0.177,0.114,0,0,0.05,1354.1,electronics,0
ORD101450,695,10,0.149,1,0.194,0.219,0.128,0.09,0,0,0.98,2089.35,apparel,0
ORD101451,1287,9,0.916,1,0.65,0.405,0.705,0.08,0,1,0.67,747.99,apparel,1
ORD101452,409,17,0.151,0,0.148,0.175,0.154,0.028,0,0,2.03,773.89,apparel,0
ORD101453,453,8,0.251,1,0.095,0.102,0.162,0.004,0,1,0.89,1964.19,footwear,0
ORD101454,816,7,0.185,1,0.173,0.234,0.093,0.002,0,0,0.62,1742.68,apparel,0
ORD101455,440,12,0.289,1,0.297,0.348,0.288,0.016,0,0,15.34,3216.06,footwear,0
ORD101456,122,10,0.968,2,0.936,0.732,0.719,0.213,0,0,0.64,3058.87,apparel,1
ORD101457,316,7,0.17,0,0.364,0.345,0.369,0.132,0,0,1.45,3676.73,beauty,0
ORD101458,335,14,0.092,0,0.48,0.084,0.258,0.01,0,0,4.99,2956.7,apparel,0
ORD101459,506,9,0.079,0,0.205,0.176,0.255,0.017,0,0,0.29,8716.22,apparel,0
ORD101460,86,4,0.37,0,0.252,0.083,0.108,0.1,0,0,4.46,4513.23,electronics,0
ORD101461,49,8,0.322,1,0.071,0.121,0.207,0.057,0,0,5.63,1642.39,home,0
ORD101462,204,7,0.043,0,0.099,0.195,0.284,0.077,0,0,10.81,976.78,apparel,0
ORD101463,119,10,0.061,0,0.121,0.357,0.276,0.027,0,0,3.95,2510.05,apparel,0
ORD101464,177,5,0.085,0,0.315,0.164,0.024,0.021,0,0,3.38,1780.68,apparel,0
ORD101465,724,6,0.142,0,0.217,0.282,0.101,0.03,0,0,22.0,1790.5,apparel,0
ORD101466,692,7,0.132,0,0.395,0.367,0.158,0.011,1,0,13.74,1180.8,electronics,0
ORD101467,363,12,0.026,0,0.136,0.326,0.113,0.078,0,0,2.04,1864.53,apparel,0
ORD101468,631,7,0.132,0,0.711,0.211,0.27,0.004,0,0,11.25,2108.54,apparel,0
ORD101469,524,9,0.034,0,0.093,0.161,0.089,0.003,0,0,3.91,1678.58,apparel,0
ORD101470,670,13,0.423,0,0.805,0.729,0.802,0.212,0,1,0.4,1186.01,electronics,1
ORD101471,76,6,0.221,0,0.262,0.066,0.208,0.029,0,0,3.49,5131.22,apparel,0
ORD101472,380,8,0.114,0,0.13,0.155,0.174,0.052,0,0,2.11,1313.5,apparel,0
ORD101473,75,7,0.226,0,0.277,0.217,0.302,0.029,0,0,1.36,3022.52,home,0
ORD101474,171,7,0.175,0,0.465,0.138,0.067,0.156,0,0,2.3,2430.45,electronics,0
